fips,County,Last_Update,Confirmed,Deaths,Recovered,Active,Date
13121,Fulton,3/22/20 23:45,111,2,0,0,2020-03-22
13067,Cobb,3/22/20 23:45,67,2,0,0,2020-03-22
13015,Bartow,3/22/20 23:45,56,1,0,0,2020-03-22
13089,DeKalb,3/22/20 23:45,53,0,0,0,2020-03-22
13095,Dougherty,3/22/20 23:45,52,6,0,0,2020-03-22
0,Unassigned,3/22/20 23:45,36,10,0,0,2020-03-22
13135,Gwinnett,3/22/20 23:45,27,1,0,0,2020-03-22
13057,Cherokee,3/22/20 23:45,18,0,0,0,2020-03-22
13177,Lee,3/22/20 23:45,16,0,0,0,2020-03-22
13045,Carroll,3/22/20 23:45,16,0,0,0,2020-03-22
13063,Clayton,3/22/20 23:45,13,0,0,0,2020-03-22
13245,Richmond,3/22/20 23:45,10,0,0,0,2020-03-22
13115,Floyd,3/22/20 23:45,9,1,0,0,2020-03-22
13113,Fayette,3/22/20 23:45,9,1,0,0,2020-03-22
13059,Clarke,3/22/20 23:45,9,0,0,0,2020-03-22
13139,Hall,3/22/20 23:45,9,0,0,0,2020-03-22
13185,Lowndes,3/22/20 23:45,8,0,0,0,2020-03-22
13077,Coweta,3/22/20 23:45,8,0,0,0,2020-03-22
13151,Henry,3/22/20 23:45,7,0,0,0,2020-03-22
13233,Polk,3/22/20 23:45,4,0,0,0,2020-03-22
13129,Gordon,3/22/20 23:45,4,0,0,0,2020-03-22
13217,Newton,3/22/20 23:45,4,0,0,0,2020-03-22
13285,Troup,3/22/20 23:45,4,0,0,0,2020-03-22
13117,Forsyth,3/22/20 23:45,4,0,0,0,2020-03-22
13223,Paulding,3/22/20 23:45,4,0,0,0,2020-03-22
13051,Chatham,3/22/20 23:45,4,0,0,0,2020-03-22
13097,Douglas,3/22/20 23:45,4,0,0,0,2020-03-22
13073,Columbia,3/22/20 23:45,3,0,0,0,2020-03-22
13127,Glynn,3/22/20 23:45,3,0,0,0,2020-03-22
13225,Peach,3/22/20 23:45,3,0,0,0,2020-03-22
13171,Lamar,3/22/20 23:45,3,0,0,0,2020-03-22
13313,Whitfield,3/22/20 23:45,2,0,0,0,2020-03-22
13247,Rockdale,3/22/20 23:45,2,0,0,0,2020-03-22
13099,Early,3/22/20 23:45,2,1,0,0,2020-03-22
13175,Laurens,3/22/20 23:45,2,0,0,0,2020-03-22
13215,Muscogee,3/22/20 23:45,2,0,0,0,2020-03-22
13103,Effingham,3/22/20 23:45,2,0,0,0,2020-03-22
13277,Tift,3/22/20 23:45,2,0,0,0,2020-03-22
13255,Spalding,3/22/20 23:45,2,0,0,0,2020-03-22
13321,Worth,3/22/20 23:45,2,0,0,0,2020-03-22
13227,Pickens,3/22/20 23:45,2,0,0,0,2020-03-22
13261,Sumter,3/22/20 23:45,2,0,0,0,2020-03-22
13273,Terrell,3/22/20 23:45,2,0,0,0,2020-03-22
13009,Baldwin,3/22/20 23:45,2,0,0,0,2020-03-22
13049,Charlton,3/22/20 23:45,1,0,0,0,2020-03-22
13153,Houston,3/22/20 23:45,1,0,0,0,2020-03-22
13013,Barrow,3/22/20 23:45,1,0,0,0,2020-03-22
13219,Oconee,3/22/20 23:45,1,0,0,0,2020-03-22
13287,Turner,3/22/20 23:45,1,0,0,0,2020-03-22
13021,Bibb,3/22/20 23:45,1,0,0,0,2020-03-22
13201,Miller,3/22/20 23:45,1,0,0,0,2020-03-22
13149,Heard,3/22/20 23:45,1,0,0,0,2020-03-22
13085,Dawson,3/22/20 23:45,1,0,0,0,2020-03-22
13207,Monroe,3/22/20 23:45,1,0,0,0,2020-03-22
13243,Randolph,3/22/20 23:45,1,0,0,0,2020-03-22
13065,Clinch,3/22/20 23:45,1,0,0,0,2020-03-22
13181,Lincoln,3/22/20 23:45,1,0,0,0,2020-03-22
13187,Lumpkin,3/22/20 23:45,1,0,0,0,2020-03-22
13035,Butts,3/22/20 23:45,1,0,0,0,2020-03-22
13055,Chattooga,3/22/20 23:45,1,0,0,0,2020-03-22
13289,Twiggs,3/22/20 23:45,1,0,0,0,2020-03-22
13001,Appling,3/22/20 23:45,0,0,0,0,2020-03-22
13003,Atkinson,3/22/20 23:45,0,0,0,0,2020-03-22
13005,Bacon,3/22/20 23:45,0,0,0,0,2020-03-22
13007,Baker,3/22/20 23:45,0,0,0,0,2020-03-22
13011,Banks,3/22/20 23:45,0,0,0,0,2020-03-22
13017,Ben Hill,3/22/20 23:45,0,0,0,0,2020-03-22
13019,Berrien,3/22/20 23:45,0,0,0,0,2020-03-22
13023,Bleckley,3/22/20 23:45,0,0,0,0,2020-03-22
13025,Brantley,3/22/20 23:45,0,0,0,0,2020-03-22
13027,Brooks,3/22/20 23:45,0,0,0,0,2020-03-22
13029,Bryan,3/22/20 23:45,0,0,0,0,2020-03-22
13031,Bulloch,3/22/20 23:45,0,0,0,0,2020-03-22
13033,Burke,3/22/20 23:45,0,0,0,0,2020-03-22
13037,Calhoun,3/22/20 23:45,0,0,0,0,2020-03-22
13039,Camden,3/22/20 23:45,0,0,0,0,2020-03-22
13043,Candler,3/22/20 23:45,0,0,0,0,2020-03-22
13047,Catoosa,3/22/20 23:45,0,0,0,0,2020-03-22
13053,Chattahoochee,3/22/20 23:45,0,0,0,0,2020-03-22
13061,Clay,3/22/20 23:45,0,0,0,0,2020-03-22
13069,Coffee,3/22/20 23:45,0,0,0,0,2020-03-22
13071,Colquitt,3/22/20 23:45,0,0,0,0,2020-03-22
13075,Cook,3/22/20 23:45,0,0,0,0,2020-03-22
13079,Crawford,3/22/20 23:45,0,0,0,0,2020-03-22
13081,Crisp,3/22/20 23:45,0,0,0,0,2020-03-22
13083,Dade,3/22/20 23:45,0,0,0,0,2020-03-22
13087,Decatur,3/22/20 23:45,0,0,0,0,2020-03-22
13091,Dodge,3/22/20 23:45,0,0,0,0,2020-03-22
13093,Dooly,3/22/20 23:45,0,0,0,0,2020-03-22
13101,Echols,3/22/20 23:45,0,0,0,0,2020-03-22
13105,Elbert,3/22/20 23:45,0,0,0,0,2020-03-22
13107,Emanuel,3/22/20 23:45,0,0,0,0,2020-03-22
13109,Evans,3/22/20 23:45,0,0,0,0,2020-03-22
13111,Fannin,3/22/20 23:45,0,0,0,0,2020-03-22
13119,Franklin,3/22/20 23:45,0,0,0,0,2020-03-22
13123,Gilmer,3/22/20 23:45,0,0,0,0,2020-03-22
13125,Glascock,3/22/20 23:45,0,0,0,0,2020-03-22
13131,Grady,3/22/20 23:45,0,0,0,0,2020-03-22
13133,Greene,3/22/20 23:45,0,0,0,0,2020-03-22
13137,Habersham,3/22/20 23:45,0,0,0,0,2020-03-22
13141,Hancock,3/22/20 23:45,0,0,0,0,2020-03-22
13143,Haralson,3/22/20 23:45,0,0,0,0,2020-03-22
13145,Harris,3/22/20 23:45,0,0,0,0,2020-03-22
13147,Hart,3/22/20 23:45,0,0,0,0,2020-03-22
13155,Irwin,3/22/20 23:45,0,0,0,0,2020-03-22
13157,Jackson,3/22/20 23:45,0,0,0,0,2020-03-22
13159,Jasper,3/22/20 23:45,0,0,0,0,2020-03-22
13161,Jeff Davis,3/22/20 23:45,0,0,0,0,2020-03-22
13163,Jefferson,3/22/20 23:45,0,0,0,0,2020-03-22
13165,Jenkins,3/22/20 23:45,0,0,0,0,2020-03-22
13167,Johnson,3/22/20 23:45,0,0,0,0,2020-03-22
13169,Jones,3/22/20 23:45,0,0,0,0,2020-03-22
13173,Lanier,3/22/20 23:45,0,0,0,0,2020-03-22
13179,Liberty,3/22/20 23:45,0,0,0,0,2020-03-22
13183,Long,3/22/20 23:45,0,0,0,0,2020-03-22
13193,Macon,3/22/20 23:45,0,0,0,0,2020-03-22
13195,Madison,3/22/20 23:45,0,0,0,0,2020-03-22
13197,Marion,3/22/20 23:45,0,0,0,0,2020-03-22
13189,McDuffie,3/22/20 23:45,0,0,0,0,2020-03-22
13191,McIntosh,3/22/20 23:45,0,0,0,0,2020-03-22
13199,Meriwether,3/22/20 23:45,0,0,0,0,2020-03-22
13205,Mitchell,3/22/20 23:45,0,0,0,0,2020-03-22
13209,Montgomery,3/22/20 23:45,0,0,0,0,2020-03-22
13211,Morgan,3/22/20 23:45,0,0,0,0,2020-03-22
13213,Murray,3/22/20 23:45,0,0,0,0,2020-03-22
13221,Oglethorpe,3/22/20 23:45,0,0,0,0,2020-03-22
13229,Pierce,3/22/20 23:45,0,0,0,0,2020-03-22
13231,Pike,3/22/20 23:45,0,0,0,0,2020-03-22
13235,Pulaski,3/22/20 23:45,0,0,0,0,2020-03-22
13237,Putnam,3/22/20 23:45,0,0,0,0,2020-03-22
13239,Quitman,3/22/20 23:45,0,0,0,0,2020-03-22
13241,Rabun,3/22/20 23:45,0,0,0,0,2020-03-22
13249,Schley,3/22/20 23:45,0,0,0,0,2020-03-22
13251,Screven,3/22/20 23:45,0,0,0,0,2020-03-22
13253,Seminole,3/22/20 23:45,0,0,0,0,2020-03-22
13257,Stephens,3/22/20 23:45,0,0,0,0,2020-03-22
13259,Stewart,3/22/20 23:45,0,0,0,0,2020-03-22
13263,Talbot,3/22/20 23:45,0,0,0,0,2020-03-22
13265,Taliaferro,3/22/20 23:45,0,0,0,0,2020-03-22
13267,Tattnall,3/22/20 23:45,0,0,0,0,2020-03-22
13269,Taylor,3/22/20 23:45,0,0,0,0,2020-03-22
13271,Telfair,3/22/20 23:45,0,0,0,0,2020-03-22
13275,Thomas,3/22/20 23:45,0,0,0,0,2020-03-22
13279,Toombs,3/22/20 23:45,0,0,0,0,2020-03-22
13281,Towns,3/22/20 23:45,0,0,0,0,2020-03-22
13283,Treutlen,3/22/20 23:45,0,0,0,0,2020-03-22
13291,Union,3/22/20 23:45,0,0,0,0,2020-03-22
13293,Upson,3/22/20 23:45,0,0,0,0,2020-03-22
13295,Walker,3/22/20 23:45,0,0,0,0,2020-03-22
13297,Walton,3/22/20 23:45,0,0,0,0,2020-03-22
13299,Ware,3/22/20 23:45,0,0,0,0,2020-03-22
13301,Warren,3/22/20 23:45,0,0,0,0,2020-03-22
13303,Washington,3/22/20 23:45,0,0,0,0,2020-03-22
13305,Wayne,3/22/20 23:45,0,0,0,0,2020-03-22
13307,Webster,3/22/20 23:45,0,0,0,0,2020-03-22
13309,Wheeler,3/22/20 23:45,0,0,0,0,2020-03-22
13311,White,3/22/20 23:45,0,0,0,0,2020-03-22
13315,Wilcox,3/22/20 23:45,0,0,0,0,2020-03-22
13317,Wilkes,3/22/20 23:45,0,0,0,0,2020-03-22
13319,Wilkinson,3/22/20 23:45,0,0,0,0,2020-03-22
13001,Appling,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13003,Atkinson,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13005,Bacon,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13007,Baker,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13009,Baldwin,2020-03-23 23:19:34,2,0,0,0,2020-03-23
13011,Banks,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13013,Barrow,2020-03-23 23:19:34,1,0,0,0,2020-03-23
13015,Bartow,2020-03-23 23:19:34,61,1,0,0,2020-03-23
13017,Ben Hill,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13019,Berrien,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13021,Bibb,2020-03-23 23:19:34,2,0,0,0,2020-03-23
13023,Bleckley,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13025,Brantley,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13027,Brooks,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13029,Bryan,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13031,Bulloch,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13033,Burke,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13035,Butts,2020-03-23 23:19:34,2,0,0,0,2020-03-23
13037,Calhoun,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13039,Camden,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13043,Candler,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13045,Carroll,2020-03-23 23:19:34,21,0,0,0,2020-03-23
13047,Catoosa,2020-03-23 23:19:34,1,0,0,0,2020-03-23
13049,Charlton,2020-03-23 23:19:34,1,0,0,0,2020-03-23
13051,Chatham,2020-03-23 23:19:34,4,0,0,0,2020-03-23
13053,Chattahoochee,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13055,Chattooga,2020-03-23 23:19:34,1,0,0,0,2020-03-23
13057,Cherokee,2020-03-23 23:19:34,20,0,0,0,2020-03-23
13059,Clarke,2020-03-23 23:19:34,14,0,0,0,2020-03-23
13061,Clay,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13063,Clayton,2020-03-23 23:19:34,18,0,0,0,2020-03-23
13065,Clinch,2020-03-23 23:19:34,1,0,0,0,2020-03-23
13067,Cobb,2020-03-23 23:19:34,79,2,0,0,2020-03-23
13069,Coffee,2020-03-23 23:19:34,1,0,0,0,2020-03-23
13071,Colquitt,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13073,Columbia,2020-03-23 23:19:34,3,0,0,0,2020-03-23
13075,Cook,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13077,Coweta,2020-03-23 23:19:34,9,0,0,0,2020-03-23
13079,Crawford,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13081,Crisp,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13083,Dade,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13085,Dawson,2020-03-23 23:19:34,1,0,0,0,2020-03-23
13089,DeKalb,2020-03-23 23:19:34,75,0,0,0,2020-03-23
13087,Decatur,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13091,Dodge,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13093,Dooly,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13095,Dougherty,2020-03-23 23:19:34,64,6,0,0,2020-03-23
13097,Douglas,2020-03-23 23:19:34,7,0,0,0,2020-03-23
13099,Early,2020-03-23 23:19:34,2,1,0,0,2020-03-23
13101,Echols,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13103,Effingham,2020-03-23 23:19:34,2,0,0,0,2020-03-23
13105,Elbert,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13107,Emanuel,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13109,Evans,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13111,Fannin,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13113,Fayette,2020-03-23 23:19:34,10,1,0,0,2020-03-23
13115,Floyd,2020-03-23 23:19:34,10,1,0,0,2020-03-23
13117,Forsyth,2020-03-23 23:19:34,7,0,0,0,2020-03-23
13119,Franklin,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13121,Fulton,2020-03-23 23:19:34,145,2,0,0,2020-03-23
13123,Gilmer,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13125,Glascock,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13127,Glynn,2020-03-23 23:19:34,4,0,0,0,2020-03-23
13129,Gordon,2020-03-23 23:19:34,5,0,0,0,2020-03-23
13131,Grady,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13133,Greene,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13135,Gwinnett,2020-03-23 23:19:34,34,1,0,0,2020-03-23
13137,Habersham,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13139,Hall,2020-03-23 23:19:34,10,0,0,0,2020-03-23
13141,Hancock,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13143,Haralson,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13145,Harris,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13147,Hart,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13149,Heard,2020-03-23 23:19:34,1,0,0,0,2020-03-23
13151,Henry,2020-03-23 23:19:34,9,0,0,0,2020-03-23
13153,Houston,2020-03-23 23:19:34,1,0,0,0,2020-03-23
13155,Irwin,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13157,Jackson,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13159,Jasper,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13161,Jeff Davis,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13163,Jefferson,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13165,Jenkins,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13167,Johnson,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13169,Jones,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13171,Lamar,2020-03-23 23:19:34,3,0,0,0,2020-03-23
13173,Lanier,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13175,Laurens,2020-03-23 23:19:34,2,0,0,0,2020-03-23
13177,Lee,2020-03-23 23:19:34,16,0,0,0,2020-03-23
13179,Liberty,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13181,Lincoln,2020-03-23 23:19:34,1,0,0,0,2020-03-23
13183,Long,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13185,Lowndes,2020-03-23 23:19:34,8,0,0,0,2020-03-23
13187,Lumpkin,2020-03-23 23:19:34,2,0,0,0,2020-03-23
13193,Macon,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13195,Madison,2020-03-23 23:19:34,1,0,0,0,2020-03-23
13197,Marion,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13189,McDuffie,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13191,McIntosh,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13199,Meriwether,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13201,Miller,2020-03-23 23:19:34,1,0,0,0,2020-03-23
13205,Mitchell,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13207,Monroe,2020-03-23 23:19:34,1,0,0,0,2020-03-23
13209,Montgomery,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13211,Morgan,2020-03-23 23:19:34,1,0,0,0,2020-03-23
13213,Murray,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13215,Muscogee,2020-03-23 23:19:34,2,0,0,0,2020-03-23
13217,Newton,2020-03-23 23:19:34,4,0,0,0,2020-03-23
13219,Oconee,2020-03-23 23:19:34,3,0,0,0,2020-03-23
13221,Oglethorpe,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13223,Paulding,2020-03-23 23:19:34,5,0,0,0,2020-03-23
13225,Peach,2020-03-23 23:19:34,3,0,0,0,2020-03-23
13227,Pickens,2020-03-23 23:19:34,2,0,0,0,2020-03-23
13229,Pierce,2020-03-23 23:19:34,1,0,0,0,2020-03-23
13231,Pike,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13233,Polk,2020-03-23 23:19:34,4,0,0,0,2020-03-23
13235,Pulaski,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13237,Putnam,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13239,Quitman,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13241,Rabun,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13243,Randolph,2020-03-23 23:19:34,1,0,0,0,2020-03-23
13245,Richmond,2020-03-23 23:19:34,11,0,0,0,2020-03-23
13247,Rockdale,2020-03-23 23:19:34,4,0,0,0,2020-03-23
13249,Schley,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13251,Screven,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13253,Seminole,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13255,Spalding,2020-03-23 23:19:34,4,0,0,0,2020-03-23
13257,Stephens,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13259,Stewart,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13261,Sumter,2020-03-23 23:19:34,2,0,0,0,2020-03-23
13263,Talbot,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13265,Taliaferro,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13267,Tattnall,2020-03-23 23:19:34,1,0,0,0,2020-03-23
13269,Taylor,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13271,Telfair,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13273,Terrell,2020-03-23 23:19:34,2,0,0,0,2020-03-23
13275,Thomas,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13277,Tift,2020-03-23 23:19:34,2,0,0,0,2020-03-23
13279,Toombs,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13281,Towns,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13283,Treutlen,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13285,Troup,2020-03-23 23:19:34,4,0,0,0,2020-03-23
13287,Turner,2020-03-23 23:19:34,1,0,0,0,2020-03-23
13289,Twiggs,2020-03-23 23:19:34,1,0,0,0,2020-03-23
0,Unassigned,2020-03-23 23:19:34,45,10,0,0,2020-03-23
13291,Union,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13293,Upson,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13295,Walker,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13297,Walton,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13299,Ware,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13301,Warren,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13303,Washington,2020-03-23 23:19:34,1,0,0,0,2020-03-23
13305,Wayne,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13307,Webster,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13309,Wheeler,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13311,White,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13313,Whitfield,2020-03-23 23:19:34,2,0,0,0,2020-03-23
13315,Wilcox,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13317,Wilkes,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13319,Wilkinson,2020-03-23 23:19:34,0,0,0,0,2020-03-23
13321,Worth,2020-03-23 23:19:34,3,0,0,0,2020-03-23
13001,Appling,2020-03-24 23:37:31,0,0,0,0,2020-03-24
13003,Atkinson,2020-03-24 23:37:31,0,0,0,0,2020-03-24
13005,Bacon,2020-03-24 23:37:31,0,0,0,0,2020-03-24
13007,Baker,2020-03-24 23:37:31,2,0,0,0,2020-03-24
13009,Baldwin,2020-03-24 23:37:31,2,0,0,0,2020-03-24
13011,Banks,2020-03-24 23:37:31,0,0,0,0,2020-03-24
13013,Barrow,2020-03-24 23:37:31,1,0,0,0,2020-03-24
13015,Bartow,2020-03-24 23:37:31,74,1,0,0,2020-03-24
13017,Ben Hill,2020-03-24 23:37:31,1,0,0,0,2020-03-24
13019,Berrien,2020-03-24 23:37:31,0,0,0,0,2020-03-24
13021,Bibb,2020-03-24 23:37:31,4,0,0,0,2020-03-24
13023,Bleckley,2020-03-24 23:37:31,0,0,0,0,2020-03-24
13025,Brantley,2020-03-24 23:37:31,0,0,0,0,2020-03-24
