fips,County,Last_Update,Confirmed,Deaths,Recovered,Active,Date
13009,Baldwin,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13011,Banks,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13013,Barrow,2020-03-28 23:05:37,7,1,0,0,2020-03-28
13015,Bartow,2020-03-28 23:05:37,116,1,0,0,2020-03-28
13017,Ben Hill,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13019,Berrien,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13021,Bibb,2020-03-28 23:05:37,11,0,0,0,2020-03-28
13023,Bleckley,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13025,Brantley,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13027,Brooks,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13029,Bryan,2020-03-28 23:05:37,6,0,0,0,2020-03-28
13031,Bulloch,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13033,Burke,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13035,Butts,2020-03-28 23:05:37,5,0,0,0,2020-03-28
13037,Calhoun,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13039,Camden,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13043,Candler,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13045,Carroll,2020-03-28 23:05:37,64,0,0,0,2020-03-28
13047,Catoosa,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13049,Charlton,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13051,Chatham,2020-03-28 23:05:37,15,0,0,0,2020-03-28
13053,Chattahoochee,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13055,Chattooga,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13057,Cherokee,2020-03-28 23:05:37,52,1,0,0,2020-03-28
13059,Clarke,2020-03-28 23:05:37,35,2,0,0,2020-03-28
13061,Clay,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13063,Clayton,2020-03-28 23:05:37,57,1,0,0,2020-03-28
13065,Clinch,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13067,Cobb,2020-03-28 23:05:37,181,8,0,0,2020-03-28
13069,Coffee,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13071,Colquitt,2020-03-28 23:05:37,5,0,0,0,2020-03-28
13073,Columbia,2020-03-28 23:05:37,12,0,0,0,2020-03-28
13075,Cook,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13077,Coweta,2020-03-28 23:05:37,19,2,0,0,2020-03-28
13079,Crawford,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13081,Crisp,2020-03-28 23:05:37,5,0,0,0,2020-03-28
13083,Dade,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13085,Dawson,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13089,DeKalb,2020-03-28 23:05:37,240,2,0,0,2020-03-28
13087,Decatur,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13091,Dodge,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13093,Dooly,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13095,Dougherty,2020-03-28 23:05:37,205,13,0,0,2020-03-28
13097,Douglas,2020-03-28 23:05:37,35,1,0,0,2020-03-28
13099,Early,2020-03-28 23:05:37,15,1,0,0,2020-03-28
13101,Echols,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13103,Effingham,2020-03-28 23:05:37,4,0,0,0,2020-03-28
13105,Elbert,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13107,Emanuel,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13109,Evans,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13111,Fannin,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13113,Fayette,2020-03-28 23:05:37,25,2,0,0,2020-03-28
13115,Floyd,2020-03-28 23:05:37,27,1,0,0,2020-03-28
13117,Forsyth,2020-03-28 23:05:37,21,1,0,0,2020-03-28
13119,Franklin,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13121,Fulton,2020-03-28 23:05:37,373,12,0,0,2020-03-28
13123,Gilmer,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13125,Glascock,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13127,Glynn,2020-03-28 23:05:37,7,0,0,0,2020-03-28
13129,Gordon,2020-03-28 23:05:37,14,1,0,0,2020-03-28
13131,Grady,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13133,Greene,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13135,Gwinnett,2020-03-28 23:05:37,129,1,0,0,2020-03-28
13137,Habersham,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13139,Hall,2020-03-28 23:05:37,31,0,0,0,2020-03-28
13141,Hancock,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13143,Haralson,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13145,Harris,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13147,Hart,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13149,Heard,2020-03-28 23:05:37,1,1,0,0,2020-03-28
13151,Henry,2020-03-28 23:05:37,50,1,0,0,2020-03-28
13153,Houston,2020-03-28 23:05:37,12,1,0,0,2020-03-28
13155,Irwin,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13157,Jackson,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13159,Jasper,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13161,Jeff Davis,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13163,Jefferson,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13165,Jenkins,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13167,Johnson,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13169,Jones,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13171,Lamar,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13173,Lanier,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13175,Laurens,2020-03-28 23:05:37,7,0,0,0,2020-03-28
13177,Lee,2020-03-28 23:05:37,37,5,0,0,2020-03-28
13179,Liberty,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13181,Lincoln,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13183,Long,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13185,Lowndes,2020-03-28 23:05:37,20,1,0,0,2020-03-28
13187,Lumpkin,2020-03-28 23:05:37,4,0,0,0,2020-03-28
13193,Macon,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13195,Madison,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13197,Marion,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13189,McDuffie,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13191,McIntosh,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13199,Meriwether,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13201,Miller,2020-03-28 23:05:37,4,0,0,0,2020-03-28
13205,Mitchell,2020-03-28 23:05:37,14,0,0,0,2020-03-28
13207,Monroe,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13209,Montgomery,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13211,Morgan,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13213,Murray,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13215,Muscogee,2020-03-28 23:05:37,8,0,0,0,2020-03-28
13217,Newton,2020-03-28 23:05:37,15,0,0,0,2020-03-28
13219,Oconee,2020-03-28 23:05:37,10,0,0,0,2020-03-28
13221,Oglethorpe,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13223,Paulding,2020-03-28 23:05:37,19,0,0,0,2020-03-28
13225,Peach,2020-03-28 23:05:37,6,0,0,0,2020-03-28
13227,Pickens,2020-03-28 23:05:37,5,1,0,0,2020-03-28
13229,Pierce,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13231,Pike,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13233,Polk,2020-03-28 23:05:37,10,0,0,0,2020-03-28
13235,Pulaski,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13237,Putnam,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13239,Quitman,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13241,Rabun,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13243,Randolph,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13245,Richmond,2020-03-28 23:05:37,12,0,0,0,2020-03-28
13247,Rockdale,2020-03-28 23:05:37,17,1,0,0,2020-03-28
13249,Schley,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13251,Screven,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13253,Seminole,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13255,Spalding,2020-03-28 23:05:37,11,0,0,0,2020-03-28
13257,Stephens,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13259,Stewart,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13261,Sumter,2020-03-28 23:05:37,11,0,0,0,2020-03-28
13263,Talbot,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13265,Taliaferro,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13267,Tattnall,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13269,Taylor,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13271,Telfair,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13273,Terrell,2020-03-28 23:05:37,6,2,0,0,2020-03-28
13275,Thomas,2020-03-28 23:05:37,6,0,0,0,2020-03-28
13277,Tift,2020-03-28 23:05:37,13,0,0,0,2020-03-28
13279,Toombs,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13281,Towns,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13283,Treutlen,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13285,Troup,2020-03-28 23:05:37,9,1,0,0,2020-03-28
13287,Turner,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13289,Twiggs,2020-03-28 23:05:37,2,0,0,0,2020-03-28
0,Unassigned,2020-03-28 23:05:37,230,2,0,0,2020-03-28
13291,Union,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13293,Upson,2020-03-28 23:05:37,4,0,0,0,2020-03-28
13295,Walker,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13297,Walton,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13299,Ware,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13301,Warren,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13303,Washington,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13305,Wayne,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13307,Webster,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13309,Wheeler,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13311,White,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13313,Whitfield,2020-03-28 23:05:37,6,0,0,0,2020-03-28
13315,Wilcox,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13317,Wilkes,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13319,Wilkinson,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13321,Worth,2020-03-28 23:05:37,8,1,0,0,2020-03-28
13001,Appling,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13003,Atkinson,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13005,Bacon,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13007,Baker,2020-03-29 23:08:25,1,1,0,0,2020-03-29
13009,Baldwin,2020-03-29 23:08:25,2,0,0,0,2020-03-29
13011,Banks,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13013,Barrow,2020-03-29 23:08:25,7,1,0,0,2020-03-29
13015,Bartow,2020-03-29 23:08:25,119,1,0,0,2020-03-29
13017,Ben Hill,2020-03-29 23:08:25,2,0,0,0,2020-03-29
13019,Berrien,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13021,Bibb,2020-03-29 23:08:25,13,0,0,0,2020-03-29
13023,Bleckley,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13025,Brantley,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13027,Brooks,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13029,Bryan,2020-03-29 23:08:25,7,0,0,0,2020-03-29
13031,Bulloch,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13033,Burke,2020-03-29 23:08:25,4,0,0,0,2020-03-29
13035,Butts,2020-03-29 23:08:25,5,0,0,0,2020-03-29
13037,Calhoun,2020-03-29 23:08:25,3,0,0,0,2020-03-29
13039,Camden,2020-03-29 23:08:25,2,0,0,0,2020-03-29
13043,Candler,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13045,Carroll,2020-03-29 23:08:25,64,0,0,0,2020-03-29
13047,Catoosa,2020-03-29 23:08:25,3,0,0,0,2020-03-29
13049,Charlton,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13051,Chatham,2020-03-29 23:08:25,15,0,0,0,2020-03-29
13053,Chattahoochee,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13055,Chattooga,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13057,Cherokee,2020-03-29 23:08:25,56,1,0,0,2020-03-29
13059,Clarke,2020-03-29 23:08:25,35,2,0,0,2020-03-29
13061,Clay,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13063,Clayton,2020-03-29 23:08:25,59,1,0,0,2020-03-29
13065,Clinch,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13067,Cobb,2020-03-29 23:08:25,222,9,0,0,2020-03-29
13069,Coffee,2020-03-29 23:08:25,8,0,0,0,2020-03-29
13071,Colquitt,2020-03-29 23:08:25,6,0,0,0,2020-03-29
13073,Columbia,2020-03-29 23:08:25,12,0,0,0,2020-03-29
13075,Cook,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13077,Coweta,2020-03-29 23:08:25,22,2,0,0,2020-03-29
13079,Crawford,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13081,Crisp,2020-03-29 23:08:25,6,0,0,0,2020-03-29
13083,Dade,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13085,Dawson,2020-03-29 23:08:25,2,0,0,0,2020-03-29
13089,DeKalb,2020-03-29 23:08:25,272,3,0,0,2020-03-29
13087,Decatur,2020-03-29 23:08:25,4,0,0,0,2020-03-29
13091,Dodge,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13093,Dooly,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13095,Dougherty,2020-03-29 23:08:25,239,17,0,0,2020-03-29
13097,Douglas,2020-03-29 23:08:25,37,1,0,0,2020-03-29
13099,Early,2020-03-29 23:08:25,16,1,0,0,2020-03-29
13101,Echols,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13103,Effingham,2020-03-29 23:08:25,4,0,0,0,2020-03-29
13105,Elbert,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13107,Emanuel,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13109,Evans,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13111,Fannin,2020-03-29 23:08:25,3,0,0,0,2020-03-29
13113,Fayette,2020-03-29 23:08:25,26,3,0,0,2020-03-29
13115,Floyd,2020-03-29 23:08:25,27,2,0,0,2020-03-29
13117,Forsyth,2020-03-29 23:08:25,25,1,0,0,2020-03-29
13119,Franklin,2020-03-29 23:08:25,2,0,0,0,2020-03-29
13121,Fulton,2020-03-29 23:08:25,407,13,0,0,2020-03-29
13123,Gilmer,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13125,Glascock,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13127,Glynn,2020-03-29 23:08:25,8,0,0,0,2020-03-29
13129,Gordon,2020-03-29 23:08:25,14,1,0,0,2020-03-29
13131,Grady,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13133,Greene,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13135,Gwinnett,2020-03-29 23:08:25,143,1,0,0,2020-03-29
13137,Habersham,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13139,Hall,2020-03-29 23:08:25,32,0,0,0,2020-03-29
13141,Hancock,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13143,Haralson,2020-03-29 23:08:25,2,0,0,0,2020-03-29
13145,Harris,2020-03-29 23:08:25,2,0,0,0,2020-03-29
13147,Hart,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13149,Heard,2020-03-29 23:08:25,1,1,0,0,2020-03-29
13151,Henry,2020-03-29 23:08:25,55,1,0,0,2020-03-29
13153,Houston,2020-03-29 23:08:25,15,1,0,0,2020-03-29
13155,Irwin,2020-03-29 23:08:25,3,0,0,0,2020-03-29
13157,Jackson,2020-03-29 23:08:25,2,0,0,0,2020-03-29
13159,Jasper,2020-03-29 23:08:25,2,0,0,0,2020-03-29
13161,Jeff Davis,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13163,Jefferson,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13165,Jenkins,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13167,Johnson,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13169,Jones,2020-03-29 23:08:25,2,0,0,0,2020-03-29
13171,Lamar,2020-03-29 23:08:25,2,0,0,0,2020-03-29
13173,Lanier,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13175,Laurens,2020-03-29 23:08:25,9,0,0,0,2020-03-29
13177,Lee,2020-03-29 23:08:25,43,6,0,0,2020-03-29
13179,Liberty,2020-03-29 23:08:25,3,0,0,0,2020-03-29
13181,Lincoln,2020-03-29 23:08:25,3,0,0,0,2020-03-29
13183,Long,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13185,Lowndes,2020-03-29 23:08:25,20,1,0,0,2020-03-29
13187,Lumpkin,2020-03-29 23:08:25,4,0,0,0,2020-03-29
13193,Macon,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13195,Madison,2020-03-29 23:08:25,3,0,0,0,2020-03-29
13197,Marion,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13189,McDuffie,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13191,McIntosh,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13199,Meriwether,2020-03-29 23:08:25,5,0,0,0,2020-03-29
13201,Miller,2020-03-29 23:08:25,4,0,0,0,2020-03-29
13205,Mitchell,2020-03-29 23:08:25,15,0,0,0,2020-03-29
13207,Monroe,2020-03-29 23:08:25,3,0,0,0,2020-03-29
13209,Montgomery,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13211,Morgan,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13213,Murray,2020-03-29 23:08:25,3,0,0,0,2020-03-29
13215,Muscogee,2020-03-29 23:08:25,8,0,0,0,2020-03-29
13217,Newton,2020-03-29 23:08:25,17,0,0,0,2020-03-29
13219,Oconee,2020-03-29 23:08:25,11,0,0,0,2020-03-29
13221,Oglethorpe,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13223,Paulding,2020-03-29 23:08:25,23,0,0,0,2020-03-29
13225,Peach,2020-03-29 23:08:25,6,0,0,0,2020-03-29
13227,Pickens,2020-03-29 23:08:25,5,1,0,0,2020-03-29
13229,Pierce,2020-03-29 23:08:25,2,0,0,0,2020-03-29
13231,Pike,2020-03-29 23:08:25,2,0,0,0,2020-03-29
13233,Polk,2020-03-29 23:08:25,10,0,0,0,2020-03-29
13235,Pulaski,2020-03-29 23:08:25,3,0,0,0,2020-03-29
13237,Putnam,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13239,Quitman,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13241,Rabun,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13243,Randolph,2020-03-29 23:08:25,3,0,0,0,2020-03-29
13245,Richmond,2020-03-29 23:08:25,12,0,0,0,2020-03-29
13247,Rockdale,2020-03-29 23:08:25,18,1,0,0,2020-03-29
13249,Schley,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13251,Screven,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13253,Seminole,2020-03-29 23:08:25,3,0,0,0,2020-03-29
13255,Spalding,2020-03-29 23:08:25,12,0,0,0,2020-03-29
13257,Stephens,2020-03-29 23:08:25,3,0,0,0,2020-03-29
13259,Stewart,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13261,Sumter,2020-03-29 23:08:25,15,1,0,0,2020-03-29
13263,Talbot,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13265,Taliaferro,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13267,Tattnall,2020-03-29 23:08:25,2,0,0,0,2020-03-29
13269,Taylor,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13271,Telfair,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13273,Terrell,2020-03-29 23:08:25,10,2,0,0,2020-03-29
13275,Thomas,2020-03-29 23:08:25,7,0,0,0,2020-03-29
13277,Tift,2020-03-29 23:08:25,13,0,0,0,2020-03-29
13279,Toombs,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13281,Towns,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13283,Treutlen,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13285,Troup,2020-03-29 23:08:25,9,1,0,0,2020-03-29
13287,Turner,2020-03-29 23:08:25,2,0,0,0,2020-03-29
13289,Twiggs,2020-03-29 23:08:25,2,0,0,0,2020-03-29
0,Unassigned,2020-03-29 23:08:25,262,2,0,0,2020-03-29
13291,Union,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13293,Upson,2020-03-29 23:08:25,5,0,0,0,2020-03-29
13295,Walker,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13297,Walton,2020-03-29 23:08:25,5,0,0,0,2020-03-29
13299,Ware,2020-03-29 23:08:25,5,0,0,0,2020-03-29
13301,Warren,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13303,Washington,2020-03-29 23:08:25,2,0,0,0,2020-03-29
13305,Wayne,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13307,Webster,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13309,Wheeler,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13311,White,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13313,Whitfield,2020-03-29 23:08:25,8,0,0,0,2020-03-29
13315,Wilcox,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13317,Wilkes,2020-03-29 23:08:25,1,0,0,0,2020-03-29
13319,Wilkinson,2020-03-29 23:08:25,0,0,0,0,2020-03-29
13321,Worth,2020-03-29 23:08:25,10,1,0,0,2020-03-29
